latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-30.4873,120.2491,326.2,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.5,86.2,N,0
-30.4933,120.2219,345.4,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.9,207,N,0
-30.4795,120.2177,316.2,2.6,1.6,28/12/2000,1535,Terra,MODIS,43,6.2,290.9,47.3,N,0
-30.4511,120.4682,338.4,2.7,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,293.1,167.6,N,0
-30.4571,120.4398,325,2.7,1.6,28/12/2000,1535,Terra,MODIS,99,6.2,291.6,89.5,N,0
-30.4979,120.2466,324.4,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.8,80.5,N,0
-30.5036,120.2193,317.5,2.6,1.6,28/12/2000,1535,Terra,MODIS,94,6.2,290.5,54.2,N,0
-30.4371,120.4638,334.7,2.7,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,292.8,142.5,N,0
-30.4431,120.4355,319.3,2.7,1.6,28/12/2000,1535,Terra,MODIS,85,6.2,292.3,63.1,N,0
-30.4782,120.2701,313.7,2.7,1.6,28/12/2000,1535,Terra,MODIS,85,6.2,290.9,40,N,0
-30.484,120.2424,328.9,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.3,101,N,0
-30.4898,120.2151,335.2,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.2,137.1,N,0
-30.4291,120.4311,312.3,2.7,1.6,28/12/2000,1535,Terra,MODIS,85,6.2,291.8,39.3,N,0
-30.476,120.2109,322.6,2.6,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,291.1,74,N,0
-30.4151,120.4269,303.9,2.7,1.6,28/12/2000,1535,Terra,MODIS,44,6.2,291.7,16,N,0
-30.4212,120.3987,304.3,2.7,1.6,28/12/2000,1535,Terra,MODIS,36,6.2,291.2,16.4,N,0
-30.4622,120.2068,319.4,2.6,1.6,28/12/2000,1535,Terra,MODIS,99,6.2,291,62.8,N,0
-30.4011,120.4229,316.1,2.7,1.6,28/12/2000,1535,Terra,MODIS,92,6.2,292.2,52.7,N,0
-30.4072,120.3947,337.5,2.7,1.6,28/12/2000,1535,Terra,MODIS,100,6.2,292.8,160.5,N,0
-30.4109,120.3087,315.2,2.7,1.6,28/12/2000,1535,Terra,MODIS,91,6.2,290.7,50.5,N,0
-30.4462,120.1445,304.5,2.6,1.6,28/12/2000,1535,Terra,MODIS,15,6.2,289.9,20.1,N,0
-30.4022,120.3289,307.6,2.7,1.6,28/12/2000,1535,Terra,MODIS,72,6.2,290.8,26.4,N,0
-30.408,120.3014,310.1,2.7,1.6,28/12/2000,1535,Terra,MODIS,79,6.2,290.6,33.7,N,0
-30.3848,120.0639,309.2,2.6,1.5,28/12/2000,1535,Terra,MODIS,52,6.2,284.5,44.2,N,0
-30.0466,120.6979,310.8,2.9,1.6,28/12/2000,1535,Terra,MODIS,35,6.2,283.7,60,N,0
-29.8654,117.2919,304.4,1.7,1.3,28/12/2000,1535,Terra,MODIS,13,6.2,290.5,12.7,N,0
-27.964,119.8006,313.4,2.8,1.6,28/12/2000,1535,Terra,MODIS,87,6.2,297,41,N,0
-27.9631,119.7948,313.8,2.8,1.6,28/12/2000,1535,Terra,MODIS,88,6.2,296.9,43.1,N,0
-27.9548,119.7623,314.9,2.8,1.6,28/12/2000,1535,Terra,MODIS,90,6.2,296.5,48.5,N,0
-23.6423,119.18,308.5,3.2,1.7,28/12/2000,1537,Terra,MODIS,52,6.2,296,28.9,N,0
-23.649,119.1484,318.8,3.2,1.7,28/12/2000,1537,Terra,MODIS,97,6.2,296.7,70.5,N,0
-23.6554,119.1181,312.7,3.2,1.7,28/12/2000,1537,Terra,MODIS,56,6.2,296.4,40.2,N,0
-23.6525,119.1443,313.9,3.2,1.7,28/12/2000,1537,Terra,MODIS,71,6.2,296.5,46.5,N,0
-23.6588,119.1138,310.7,3.2,1.7,28/12/2000,1537,Terra,MODIS,44,6.2,296.4,33.5,N,0
-23.6244,119.2037,312,3.2,1.7,28/12/2000,1537,Terra,MODIS,82,6.2,296.4,42.1,N,0
-23.631,119.1718,321.1,3.2,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,297.3,80.9,N,0
-23.6375,119.1401,318.4,3.2,1.7,28/12/2000,1537,Terra,MODIS,96,6.2,297,65,N,0
-23.6092,119.1999,307.2,3.2,1.7,28/12/2000,1537,Terra,MODIS,65,6.2,296.5,23.6,N,0
-23.6158,119.1681,323.3,3.2,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,297.5,94.4,N,0
-23.6224,119.1366,337.2,3.2,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,298.1,189.5,N,0
-23.6072,119.1334,311,3.2,1.7,28/12/2000,1537,Terra,MODIS,61,6.2,296.6,35.1,N,0
-23.6108,119.1278,311.5,3.2,1.7,28/12/2000,1537,Terra,MODIS,79,6.2,296.6,36.9,N,0
-23.7179,114.783,307.5,1.6,1.2,28/12/2000,1537,Terra,MODIS,71,6.2,293.8,14.8,N,0
-22.6957,119.1461,314.9,3.4,1.7,28/12/2000,1537,Terra,MODIS,88,6.2,297.4,52.7,N,0
-22.6804,119.1419,307.6,3.4,1.7,28/12/2000,1537,Terra,MODIS,62,6.2,296.6,21,N,0
-22.6582,119.1703,326.8,3.4,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,298.2,119,N,0
-22.665,119.1381,322.5,3.4,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,296.7,92,N,0
-22.6427,119.1671,312.7,3.4,1.7,28/12/2000,1537,Terra,MODIS,70,6.2,298.2,37.9,N,0
-22.6497,119.1337,315.7,3.4,1.7,28/12/2000,1537,Terra,MODIS,90,6.2,297.2,53.1,N,0
-22.6862,119.1367,317.2,3.4,1.7,28/12/2000,1537,Terra,MODIS,94,6.2,296.9,61.7,N,0
-22.6642,119.1652,328.1,3.4,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,297.9,125.9,N,0
-22.6708,119.1328,312.5,3.4,1.7,28/12/2000,1537,Terra,MODIS,39,6.2,296.3,37.8,N,0
-22.6488,119.1613,320.4,3.4,1.7,28/12/2000,1537,Terra,MODIS,100,6.2,298.1,79.2,N,0
-22.6555,119.1286,308.8,3.4,1.7,28/12/2000,1537,Terra,MODIS,36,6.2,296.6,24.4,N,0
-22.6334,119.1573,308.7,3.4,1.7,28/12/2000,1537,Terra,MODIS,69,6.2,298,24.7,N,0
-22.6402,119.1241,307.5,3.4,1.7,28/12/2000,1537,Terra,MODIS,58,6.2,297.1,21,N,0
-22.8783,117.2441,309.9,2.4,1.5,28/12/2000,1537,Terra,MODIS,76,6.2,298.9,21.6,N,0
-22.8716,117.2361,309.1,2.4,1.5,28/12/2000,1537,Terra,MODIS,74,6.2,298.7,19.1,N,0
-22.1455,120.1104,307.2,4.1,1.9,28/12/2000,1537,Terra,MODIS,62,6.2,294.9,43.6,N,0
-22.1539,120.0717,336.5,4,1.9,28/12/2000,1537,Terra,MODIS,100,6.2,296.4,269.7,N,0
-22.1422,120.1045,314.6,4.1,1.9,28/12/2000,1537,Terra,MODIS,88,6.2,295.9,84.7,N,0
-22.1505,120.0657,332.7,4,1.9,28/12/2000,1537,Terra,MODIS,100,6.2,296.7,228.8,N,0
-21.6057,119.618,326.5,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,299.1,144.3,N,0
-21.6135,119.5815,353.4,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,301.5,456.4,N,0
-21.6213,119.5455,324.4,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.5,121.1,N,0
-21.6289,119.5096,355.3,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,299.8,480.8,N,0
-21.6169,119.6139,325.6,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,299,138.3,N,0
-21.6245,119.5771,330,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.7,171,N,0
-21.632,119.5411,321.8,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.2,104.9,N,0
-21.6394,119.5052,334.2,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.4,209,N,0
-21.6007,119.6097,324.6,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,299.2,128.5,N,0
-21.6083,119.5732,349.2,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,301.1,391.6,N,0
-21.6158,119.5372,325.2,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.4,127.3,N,0
-21.6232,119.5013,337.2,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.6,237.6,N,0
-21.592,119.5693,322.8,3.8,1.8,28/12/2000,1537,Terra,MODIS,100,6.2,298.3,112,N,0
-21.6071,119.4974,309.4,3.8,1.8,28/12/2000,1537,Terra,MODIS,40,6.2,297.2,34.8,N,0
-21.2958,117.0506,319.7,2.6,1.5,28/12/2000,1537,Terra,MODIS,99,6.2,298.4,52.5,N,0
-27.5017,147.3421,363.4,1.5,1.2,29/12/2000,0055,Terra,MODIS,100,6.2,312,156.1,D,0
-27.5023,147.3362,359.2,1.5,1.2,29/12/2000,0055,Terra,MODIS,99,6.2,311.5,133.4,D,0
-27.504,147.3518,342.7,1.5,1.2,29/12/2000,0055,Terra,MODIS,90,6.2,309.6,66.3,D,0
-27.5134,147.3347,347,1.5,1.2,29/12/2000,0055,Terra,MODIS,93,6.2,309.5,80.1,D,0
-27.5151,147.3503,331.3,1.5,1.2,29/12/2000,0055,Terra,MODIS,80,6.2,308.8,32.4,D,0
-28.5573,148.8203,328.9,2,1.4,29/12/2000,0055,Terra,MODIS,42,6.2,314.2,26.3,D,0
-26.0552,130.977,327.2,4.6,2,29/12/2000,0055,Terra,MODIS,28,6.2,310.6,106.3,D,0
-26.0725,130.9718,332.1,4.6,2,29/12/2000,0055,Terra,MODIS,62,6.2,311.1,160.4,D,0
-26.0898,130.9666,335.4,4.6,2,29/12/2000,0055,Terra,MODIS,61,6.2,310.9,197.6,D,0
-26.1071,130.9615,339.8,4.6,2,29/12/2000,0055,Terra,MODIS,85,6.2,309.9,266.7,D,0
-26.0882,130.9592,332.9,4.6,2,29/12/2000,0055,Terra,MODIS,24,6.2,310.9,162.3,D,0
-26.1056,130.9541,339,4.6,2,29/12/2000,0055,Terra,MODIS,84,6.2,310.1,251.5,D,0
-20.604,118.3458,344.9,1,1,29/12/2000,0232,Terra,MODIS,74,6.2,324.8,17.7,D,0
-20.6055,118.3556,341,1,1,29/12/2000,0232,Terra,MODIS,61,6.2,324.1,10.7,D,0
-21.4787,122.7062,359.8,1.3,1.1,29/12/2000,0232,Terra,MODIS,99,6.2,322.1,86.6,D,0
-21.4873,122.6923,376.6,1.3,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,325.4,166.1,D,0
-21.4889,122.7048,406,1.3,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,323.9,393.5,D,0
-21.4943,122.666,356.8,1.3,1.1,29/12/2000,0232,Terra,MODIS,88,6.2,323.4,70,D,0
-21.4586,119.5721,342.4,1,1,29/12/2000,0232,Terra,MODIS,75,6.2,316.8,24.2,D,0
-21.4678,119.574,335.1,1,1,29/12/2000,0232,Terra,MODIS,48,6.2,317.1,12,D,0
-21.4692,119.5836,336.4,1,1,29/12/2000,0232,Terra,MODIS,66,6.2,318.2,13.6,D,0
-21.4768,119.5725,343.2,1,1,29/12/2000,0232,Terra,MODIS,63,6.2,317.3,23.7,D,0
-21.4858,119.571,343.8,1,1,29/12/2000,0232,Terra,MODIS,67,6.2,316.4,24.9,D,0
-21.4948,119.5696,340.6,1,1,29/12/2000,0232,Terra,MODIS,81,6.2,316.8,20.9,D,0
-21.4962,119.5792,336.7,1,1,29/12/2000,0232,Terra,MODIS,73,6.2,317.5,14.4,D,0
-21.4976,119.5889,341,1,1,29/12/2000,0232,Terra,MODIS,81,6.2,316.2,21,D,0
-21.5052,119.5778,339,1,1,29/12/2000,0232,Terra,MODIS,54,6.2,318.5,16,D,0
-21.5066,119.5874,378.1,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,322.1,119.8,D,0
-21.508,119.597,349.7,1,1,29/12/2000,0232,Terra,MODIS,91,6.2,318.6,35.3,D,0
-21.5143,119.5763,346.3,1,1,29/12/2000,0232,Terra,MODIS,88,6.2,319.2,27.1,D,0
-21.5156,119.586,363.7,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,321.2,68.8,D,0
-21.517,119.5956,340.2,1,1,29/12/2000,0232,Terra,MODIS,37,6.2,317.1,15.5,D,0
-21.5365,119.6023,348.8,1,1,29/12/2000,0232,Terra,MODIS,87,6.2,320.7,31,D,0
-21.5378,119.612,344.9,1,1,29/12/2000,0232,Terra,MODIS,76,6.2,319.3,24.9,D,0
-21.5455,119.6009,339.2,1,1,29/12/2000,0232,Terra,MODIS,16,6.2,320.7,12.7,D,0
-21.5469,119.6105,348.3,1,1,29/12/2000,0232,Terra,MODIS,90,6.2,320,30.9,D,0
-21.5559,119.6091,362.8,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,321.2,66.3,D,0
-21.5743,119.61,342,1,1,29/12/2000,0232,Terra,MODIS,77,6.2,319.1,20.6,D,0
-21.5922,119.4789,346,1,1,29/12/2000,0232,Terra,MODIS,88,6.2,319.1,26.5,D,0
-21.5936,119.4885,344.6,1,1,29/12/2000,0232,Terra,MODIS,86,6.2,321.2,23.4,D,0
-21.5978,119.5174,346.1,1,1,29/12/2000,0232,Terra,MODIS,88,6.2,321,25.1,D,0
-21.6047,119.5656,337.7,1,1,29/12/2000,0232,Terra,MODIS,57,6.2,321.4,12.5,D,0
-21.6124,119.5545,334,1,1,29/12/2000,0232,Terra,MODIS,38,6.2,318.5,7.5,D,0
-21.6137,119.5641,340.5,1,1,29/12/2000,0232,Terra,MODIS,77,6.2,320.1,17.7,D,0
-21.2657,117.0508,347.2,1.1,1.1,29/12/2000,0232,Terra,MODIS,89,6.2,317,36.9,D,0
-21.2674,117.0613,377.2,1.1,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,320.1,136.6,D,0
-21.2751,117.0491,371.8,1.1,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,320.1,113.8,D,0
-21.2768,117.0596,425,1.1,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,329.5,484,D,0
-21.2785,117.0702,335.9,1.1,1.1,29/12/2000,0232,Terra,MODIS,69,6.2,318.1,12.8,D,0
-21.2846,117.0475,377.2,1.1,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,320.7,136.6,D,0
-21.2863,117.058,457.4,1.1,1.1,29/12/2000,0232,Terra,MODIS,100,6.2,332.8,917.9,D,0
-21.288,117.0685,354.5,1.1,1.1,29/12/2000,0232,Terra,MODIS,96,6.2,321,52.4,D,0
-21.294,117.0458,345.6,1.1,1.1,29/12/2000,0232,Terra,MODIS,79,6.2,318.4,32.3,D,0
-21.2957,117.0563,345,1.1,1.1,29/12/2000,0232,Terra,MODIS,87,6.2,319.8,29.7,D,0
-21.3035,117.0441,335.9,1.1,1.1,29/12/2000,0232,Terra,MODIS,62,6.2,317.3,14.3,D,0
-22.0623,120.0657,377.1,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,320.6,125.8,D,0
-22.0637,120.0756,341.7,1,1,29/12/2000,0232,Terra,MODIS,82,6.2,317.2,26.5,D,0
-22.0714,120.0642,386.5,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,323,165,D,0
-22.0728,120.0741,387.5,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,322.6,169.4,D,0
-22.0805,120.0628,359.9,1,1,29/12/2000,0232,Terra,MODIS,99,6.2,318.8,63.9,D,0
-22.0819,120.0727,348.6,1,1,29/12/2000,0232,Terra,MODIS,90,6.2,318.9,35.9,D,0
-22.0931,120.0948,340.3,1,1,29/12/2000,0232,Terra,MODIS,66,6.2,318.9,18.7,D,0
-22.0945,120.1047,338.1,1,1,29/12/2000,0232,Terra,MODIS,73,6.2,319.4,16,D,0
-22.1036,120.1033,340,1,1,29/12/2000,0232,Terra,MODIS,45,6.2,318.6,18,D,0
-22.1127,120.1018,348.1,1,1,29/12/2000,0232,Terra,MODIS,82,6.2,318.8,32.6,D,0
-22.1204,120.0905,337.5,1,1,29/12/2000,0232,Terra,MODIS,40,6.2,319.5,13.5,D,0
-22.1218,120.1004,375.8,1,1,29/12/2000,0232,Terra,MODIS,100,6.2,320.8,116.3,D,0
-22.14,120.0975,338.5,1,1,29/12/2000,0232,Terra,MODIS,45,6.2,318.4,16.2,D,0
-21.9094,116.6123,344.2,1.1,1.1,29/12/2000,0232,Terra,MODIS,86,6.2,316.4,35.5,D,0
-21.9112,116.6232,342.2,1.1,1.1,29/12/2000,0232,Terra,MODIS,83,6.2,315.9,30.8,D,0
-21.919,116.6105,336.6,1.1,1.1,29/12/2000,0232,Terra,MODIS,74,6.2,316.5,20.1,D,0
-22.6618,119.1796,338.5,1,1,29/12/2000,0232,Terra,MODIS,77,6.2,317.1,18.7,D,0
-22.668,119.1588,337.4,1,1,29/12/2000,0232,Terra,MODIS,41,6.2,320,13.1,D,0
-22.6694,119.1684,343,1,1,29/12/2000,0232,Terra,MODIS,76,6.2,318.6,23.9,D,0
-24.3024,128.6609,338.5,3.7,1.8,29/12/2000,0233,Terra,MODIS,77,6.2,315.5,143.8,D,0
-24.3054,128.6979,337.5,3.8,1.8,29/12/2000,0233,Terra,MODIS,76,6.2,316.3,135,D,0
-24.332,128.6212,349.1,3.7,1.8,29/12/2000,0233,Terra,MODIS,91,6.2,315.8,265.5,D,0
-24.2955,128.6919,331.1,3.8,1.8,29/12/2000,0233,Terra,MODIS,30,6.2,315.1,73.6,D,0
-24.3091,128.6533,334.6,3.7,1.8,29/12/2000,0233,Terra,MODIS,51,6.2,314.9,98.4,D,0
-24.3389,128.6135,358.6,3.7,1.8,29/12/2000,0233,Terra,MODIS,99,6.2,315.2,412,D,0
-24.3418,128.6503,340.6,3.7,1.8,29/12/2000,0233,Terra,MODIS,81,6.2,316.4,164.9,D,0
-24.6125,128.9582,337.3,3.9,1.8,29/12/2000,0233,Terra,MODIS,59,6.2,316.4,127.4,D,0
-24.6004,128.954,336.5,3.9,1.8,29/12/2000,0233,Terra,MODIS,58,6.2,316.4,121.3,D,0
-24.595,128.2483,338.8,3.5,1.8,29/12/2000,0233,Terra,MODIS,78,6.2,314.2,140.6,D,0
-24.611,128.2464,373.7,3.5,1.8,29/12/2000,0233,Terra,MODIS,100,6.2,313.9,688.5,D,0
-23.6003,119.182,350.1,1,1,29/12/2000,0233,Terra,MODIS,92,6.2,319.3,37.6,D,0
-23.6017,119.1918,368.4,1,1,29/12/2000,0233,Terra,MODIS,100,6.2,320.1,84.7,D,0
-23.6107,119.1903,339.1,1,1,29/12/2000,0233,Terra,MODIS,61,6.2,318.7,14.2,D,0
-23.6149,119.2197,340.4,1,1,29/12/2000,0233,Terra,MODIS,60,6.2,320.2,16.1,D,0
-23.6226,119.212,338.7,1,1,29/12/2000,0233,Terra,MODIS,63,6.2,321.2,14.4,D,0
-24.6037,128.2403,361.6,3.5,1.8,29/12/2000,0233,Terra,MODIS,100,6.2,315.2,452.1,D,0
-24.6065,128.2763,330.2,3.5,1.8,29/12/2000,0233,Terra,MODIS,28,6.2,312.5,73,D,0
-24.6197,128.2386,346,3.5,1.8,29/12/2000,0233,Terra,MODIS,88,6.2,309,229.6,D,0
-23.6195,119.062,332.7,1,1,29/12/2000,0233,Terra,MODIS,61,6.2,317.7,7.2,D,0
-23.6426,119.1583,338,1,1,29/12/2000,0233,Terra,MODIS,61,6.2,316.9,16.5,D,0
-23.644,119.1682,345.6,1,1,29/12/2000,0233,Terra,MODIS,87,6.2,316.5,30.5,D,0
-23.6454,119.178,334.8,1,1,29/12/2000,0233,Terra,MODIS,44,6.2,316.5,11.9,D,0
-23.6578,119.1358,330.7,1,1,29/12/2000,0233,Terra,MODIS,30,6.2,314.4,7.7,D,0
-23.0858,114.8608,331.5,1.4,1.2,29/12/2000,0233,Terra,MODIS,68,6.2,315.3,18.2,D,0
-23.0925,114.9005,342.1,1.4,1.2,29/12/2000,0233,Terra,MODIS,85,6.2,315.6,42.1,D,0
-24.9294,129.5803,350.5,4.4,1.9,29/12/2000,0233,Terra,MODIS,93,6.2,316.5,361.3,D,0
-24.9327,129.6242,334,4.4,1.9,29/12/2000,0233,Terra,MODIS,52,6.2,316.5,124.9,D,0
-24.9335,129.4048,334.7,4.3,1.9,29/12/2000,0233,Terra,MODIS,61,6.2,314.4,132.6,D,0
-24.9368,129.4473,335.1,4.3,1.9,29/12/2000,0233,Terra,MODIS,65,6.2,310.9,131.2,D,0
-24.9402,129.4911,335.1,4.3,1.9,29/12/2000,0233,Terra,MODIS,61,6.2,310.2,129.1,D,0
-24.7916,127.9375,331.3,3.4,1.7,29/12/2000,0233,Terra,MODIS,56,6.2,313.1,79.2,D,0
-24.9301,129.573,346.4,4.4,1.9,29/12/2000,0233,Terra,MODIS,89,6.2,316.2,300.6,D,0
-24.9331,129.6169,338.5,4.4,1.9,29/12/2000,0233,Terra,MODIS,79,6.2,316.7,193.1,D,0
-24.9352,129.3976,339,4.3,1.9,29/12/2000,0233,Terra,MODIS,75,6.2,315,197.9,D,0
-24.9382,129.44,331.6,4.3,1.9,29/12/2000,0233,Terra,MODIS,31,6.2,310.8,105.6,D,0
-24.9414,129.4836,338.4,4.3,1.9,29/12/2000,0233,Terra,MODIS,70,6.2,310.1,188,D,0
-24.7072,126.4418,356.1,2.6,1.6,29/12/2000,0233,Terra,MODIS,97,6.2,320,211.6,D,0
-24.7096,126.4678,348.7,2.6,1.6,29/12/2000,0233,Terra,MODIS,90,6.2,316.3,147.3,D,0
-24.9526,129.3966,353.3,4.3,1.9,29/12/2000,0233,Terra,MODIS,95,6.2,313,441.5,D,0
-24.981,129.7933,333.9,4.6,2,29/12/2000,0233,Terra,MODIS,71,6.2,314.8,154.8,D,0
-24.9842,129.8392,328.7,4.6,2,29/12/2000,0233,Terra,MODIS,40,6.2,311.2,95.9,D,0
-24.7212,126.4403,343.9,2.6,1.6,29/12/2000,0233,Terra,MODIS,85,6.2,319.3,103.3,D,0
-24.7237,126.4664,338.6,2.6,1.6,29/12/2000,0233,Terra,MODIS,72,6.2,315.3,69.5,D,0
-24.9699,129.3952,335.9,4.3,1.9,29/12/2000,0233,Terra,MODIS,75,6.2,308.4,187.3,D,0
-24.9988,129.7919,330.1,4.6,2,29/12/2000,0233,Terra,MODIS,21,6.2,314.2,100.8,D,0
-24.7328,126.4131,340.8,2.6,1.5,29/12/2000,0233,Terra,MODIS,81,6.2,318,79.6,D,0
-24.7353,126.4389,370.1,2.6,1.6,29/12/2000,0233,Terra,MODIS,100,6.2,319.7,375.6,D,0
-24.7377,126.4649,346,2.6,1.6,29/12/2000,0233,Terra,MODIS,88,6.2,315.1,125.6,D,0
-24.7493,126.4374,347.3,2.6,1.6,29/12/2000,0233,Terra,MODIS,89,6.2,314.8,139,D,0
-24.7518,126.4635,332.5,2.6,1.6,29/12/2000,0233,Terra,MODIS,57,6.2,313.5,41,D,0
-24.7259,126.4345,344,2.6,1.6,29/12/2000,0233,Terra,MODIS,85,6.2,319.5,105.9,D,0
-24.7282,126.4605,343,2.6,1.6,29/12/2000,0233,Terra,MODIS,84,6.2,316.4,101.3,D,0
-24.9543,129.3914,346,4.3,1.9,29/12/2000,0233,Terra,MODIS,89,6.2,312.4,329,D,0
-24.9571,129.4338,329.1,4.3,1.9,29/12/2000,0233,Terra,MODIS,46,6.2,308.1,112.5,D,0
-24.7399,126.433,365.2,2.6,1.6,29/12/2000,0233,Terra,MODIS,100,6.2,318.6,314.6,D,0
-24.7422,126.459,351.4,2.6,1.6,29/12/2000,0233,Terra,MODIS,93,6.2,315.5,172,D,0
-24.9716,129.3899,335.7,4.3,1.9,29/12/2000,0233,Terra,MODIS,74,6.2,308.5,187.9,D,0
-24.754,126.4315,335.6,2.6,1.6,29/12/2000,0233,Terra,MODIS,71,6.2,314.3,58.9,D,0
-24.7563,126.4576,331.1,2.6,1.6,29/12/2000,0233,Terra,MODIS,44,6.2,313.2,34,D,0
-24.9197,128.0212,338.3,3.4,1.7,29/12/2000,0233,Terra,MODIS,78,6.2,313.6,124.2,D,0
-24.9355,128.0199,345.3,3.4,1.7,29/12/2000,0233,Terra,MODIS,87,6.2,314.2,201.3,D,0
-24.9512,128.0185,331.7,3.4,1.7,29/12/2000,0233,Terra,MODIS,57,6.2,311.6,72.9,D,0
-24.7374,125.5392,350.1,2.2,1.5,29/12/2000,0233,Terra,MODIS,92,6.2,320.2,115.5,D,0
-24.7396,125.5615,343.4,2.3,1.5,29/12/2000,0233,Terra,MODIS,85,6.2,318.5,77.4,D,0
-24.7505,125.5377,350.5,2.2,1.5,29/12/2000,0233,Terra,MODIS,92,6.2,318.8,118,D,0
-24.7528,125.56,336.5,2.3,1.5,29/12/2000,0233,Terra,MODIS,73,6.2,317.3,40.8,D,0
-24.7343,125.5328,338.2,2.2,1.5,29/12/2000,0233,Terra,MODIS,67,6.2,320,42.1,D,0
-24.7364,125.5551,340,2.3,1.5,29/12/2000,0233,Terra,MODIS,80,6.2,318.8,58.7,D,0
-24.9451,128.0122,339.5,3.4,1.7,29/12/2000,0233,Terra,MODIS,80,6.2,313,145.3,D,0
-24.7474,125.5313,345.2,2.2,1.5,29/12/2000,0233,Terra,MODIS,85,6.2,319.4,79.8,D,0
-24.7495,125.5536,348.1,2.3,1.5,29/12/2000,0233,Terra,MODIS,90,6.2,318,105.4,D,0
-25.2096,129.9965,339.5,4.7,2,29/12/2000,0233,Terra,MODIS,74,6.2,312.2,239.4,D,0
-25.2076,129.9918,339.3,4.7,2,29/12/2000,0233,Terra,MODIS,73,6.2,313,236.2,D,0
-25.252,129.8449,332.2,4.6,2,29/12/2000,0233,Terra,MODIS,62,6.2,310.6,146,D,0
-25.2507,129.8376,330.6,4.6,2,29/12/2000,0233,Terra,MODIS,60,6.2,311.1,132.6,D,0
-25.2536,129.8848,328.5,4.7,2,29/12/2000,0233,Terra,MODIS,44,6.2,309.2,111.9,D,0
-23.7173,114.7722,338.5,1.4,1.2,29/12/2000,0233,Terra,MODIS,79,6.2,313.5,34.4,D,0
-23.7196,114.7856,337.2,1.3,1.2,29/12/2000,0233,Terra,MODIS,77,6.2,315.1,31.3,D,0
-23.7299,114.7836,336.5,1.3,1.2,29/12/2000,0233,Terra,MODIS,76,6.2,311.9,29.8,D,0
-26.1502,129.1796,331.9,4.3,1.9,29/12/2000,0233,Terra,MODIS,61,6.2,311,111,D,0
-25.7939,123.5215,341.6,1.7,1.3,29/12/2000,0233,Terra,MODIS,49,6.2,323.7,32.9,D,0
-25.7957,123.5382,340.6,1.7,1.3,29/12/2000,0233,Terra,MODIS,20,6.2,321,29.1,D,0
-25.7995,123.5718,349.4,1.7,1.3,29/12/2000,0233,Terra,MODIS,74,6.2,321.9,67.5,D,0
-25.785,123.3392,369.5,1.6,1.3,29/12/2000,0233,Terra,MODIS,100,6.2,325.3,172.7,D,0
-25.7998,123.4703,338.5,1.7,1.3,29/12/2000,0233,Terra,MODIS,33,6.2,322,25.5,D,0
-25.811,123.5703,390.1,1.7,1.3,29/12/2000,0233,Terra,MODIS,100,6.2,325,362.6,D,0
-25.8129,123.5872,379.2,1.7,1.3,29/12/2000,0233,Terra,MODIS,100,6.2,323.2,261.8,D,0
-25.7963,123.3377,357.3,1.6,1.3,29/12/2000,0233,Terra,MODIS,98,6.2,321.6,103.2,D,0
